date;cases;deaths;casesNew;deathsNew;casesPer100K;deathsPer100K;dias;codigo_ibge;nome;nome_com_uf
2020-06-18;4;0;0;0;49.394912324;0;71;430905;Glorinha (RS);GLORINHA (RS)
2020-06-18;12;0;0;0;33.1198940163;0;34;430910;Gramado (RS);GRAMADO (RS)
2020-06-18;24;0;0;0;1152.7377521614;0;36;430912;Gramado dos Loureiros (RS);GRAMADO DOS LOUREIROS (RS)
2020-06-18;1;0;0;0;23.1213872832;0;29;430915;Gramado Xavier (RS);GRAMADO XAVIER (RS)
2020-06-18;183;6;22;0;65.00449348;2.1312948682;83;430920;Gravataí (RS);GRAVATAÍ (RS)
2020-06-15;1;0;0;0;66.5335994677;0;7;430925;Guabiju (RS);GUABIJU (RS)
2020-06-18;79;2;0;0;80.4947882172;2.0378427397;77;430930;Guaíba (RS);GUAÍBA (RS)
2020-06-18;67;0;1;0;260.4267889766;0;33;430940;Guaporé (RS);GUAPORÉ (RS)
2020-06-18;1;1;0;0;13.2678784662;13.2678784662;7;430950;Guarani das Missões (RS);GUARANI DAS MISSÕES (RS)
2020-06-18;11;0;0;0;226.0583641595;0;72;430955;Harmonia (RS);HARMONIA (RS)
2020-06-18;11;1;0;0;56.9093072585;5.1735733871;52;430960;Horizontina (RS);HORIZONTINA (RS)
2020-06-18;2;1;0;0;29.5159386068;14.7579693034;9;430965;Hulha Negra (RS);HULHA NEGRA (RS)
2020-06-18;6;0;0;0;125.9974800504;0;38;430970;Humaitá (RS);HUMAITÁ (RS)
2020-06-18;5;0;0;0;106.1796559779;0;14;430980;Ibiaçá (RS);IBIAÇÁ (RS)
2020-06-18;2;0;0;0;27.5406224181;0;17;430990;Ibiraiaras (RS);IBIRAIARAS (RS)
2020-06-18;25;2;0;0;622.9753301769;49.8380264142;61;430995;Ibirapuitã (RS);IBIRAPUITÃ (RS)
2020-06-18;42;1;0;0;206.3882063882;4.914004914;38;431000;Ibirubá (RS);IBIRUBÁ (RS)
2020-06-18;7;0;0;0;18.9707038131;0;22;431010;Igrejinha (RS);IGREJINHA (RS)
2020-06-18;77;1;7;0;92.2431865828;1.1979634621;49;431020;Ijuí (RS);IJUÍ (RS)
2020-06-18;16;0;3;0;70.1754385965;0;67;431033;Imbé (RS);IMBÉ (RS)
2020-06-18;10;0;0;0;320.5128205128;0;42;431036;Imigrante (RS);IMIGRANTE (RS)
2020-06-18;1;0;0;0;16.2153397114;0;21;431040;Independência (RS);INDEPENDÊNCIA (RS)
2020-06-18;2;0;0;0;89.8472596586;0;17;431041;Inhacorá (RS);INHACORÁ (RS)
2020-06-18;3;0;1;0;41.4307416103;0;3;431050;Iraí (RS);IRAÍ (RS)
2020-06-18;3;0;1;0;54.5553737043;0;3;431053;Itaara (RS);ITAARA (RS)
2020-06-18;16;2;0;0;461.7604617605;57.7200577201;14;431055;Itacurubi (RS);ITACURUBI (RS)
2020-06-18;6;0;0;0;15.9489633174;0;39;431060;Itaqui (RS);ITAQUI (RS)
2020-06-18;5;0;0;0;206.6969822241;0;22;431065;Itati (RS);ITATI (RS)
2020-06-18;9;0;0;0;270.7581227437;0;15;431070;Itatiba do Sul (RS);ITATIBA DO SUL (RS)
2020-06-18;25;1;0;0;102.9103033796;4.1164121352;83;431080;Ivoti (RS);IVOTI (RS)
2020-06-18;1;0;0;0;26.2467191601;0;29;431085;Jaboticaba (RS);JABOTICABA (RS)
2020-06-18;3;0;0;0;84.2459983151;0;13;431090;Jacutinga (RS);JACUTINGA (RS)
2020-06-18;2;0;0;0;7.4962518741;0;6;431100;Jaguarão (RS);JAGUARÃO (RS)
2020-06-18;14;4;1;1;129.0560471976;36.8731563422;50;431110;Jaguari (RS);JAGUARI (RS)
2020-06-18;1;0;0;0;26.91065662;0;29;431112;Jaquirana (RS);JAQUIRANA (RS)
2020-06-18;1;0;0;0;11.6822429907;0;8;431115;Jóia (RS);JÓIA (RS)
2020-06-18;15;0;1;0;77.7484061577;0;30;431120;Júlio de Castilhos (RS);JÚLIO DE CASTILHOS (RS)
2020-06-16;1;0;1;0;15.4990700558;0;1;431125;Lagoão (RS);LAGOÃO (RS)
2020-06-18;30;1;1;0;107.8865033984;3.5962167799;42;431130;Lagoa Vermelha (RS);LAGOA VERMELHA (RS)
2020-06-18;1554;21;9;0;1849.691718047;24.9958340277;83;431140;Lajeado (RS);LAJEADO (RS)
2020-06-18;20;0;0;0;267.3796791444;0;23;431150;Lavras do Sul (RS);LAVRAS DO SUL (RS)
2020-06-18;1;0;0;0;19.160758766;0;13;431160;Liberato Salzano (RS);LIBERATO SALZANO (RS)
2020-06-18;1;1;1;1;16.518004625;16.518004625;1;431162;Lindolfo Collor (RS);LINDOLFO COLLOR (RS)
2020-06-18;6;0;0;0;110.1928374656;0;42;431170;Machadinho (RS);MACHADINHO (RS)
2020-06-18;3;1;3;1;41.1015207563;13.7005069188;1;431175;Manoel Viana (RS);MANOEL VIANA (RS)
2020-06-18;16;0;4;0;238.3080131069;0;30;431177;Maquiné (RS);MAQUINÉ (RS)
2020-06-18;6;0;0;0;222.9654403567;0;57;431179;Maratá (RS);MARATÁ (RS)
2020-06-18;482;7;36;0;1091.4607911959;15.8510903286;83;431180;Marau (RS);MARAU (RS)
2020-06-18;10;0;0;0;227.1694684234;0;53;431190;Marcelino Ramos (RS);MARCELINO RAMOS (RS)
2020-06-18;2;2;0;0;51.4800514801;51.4800514801;8;431198;Mariana Pimentel (RS);MARIANA PIMENTEL (RS)
2020-06-18;17;0;0;0;837.0260955194;0;30;431200;Mariano Moro (RS);MARIANO MORO (RS)
2020-06-18;8;0;0;0;199.551010227;0;39;431205;Marques de Souza (RS);MARQUES DE SOUZA (RS)
2020-06-18;3;1;0;0;118.1102362205;39.3700787402;50;431213;Mato Castelhano (RS);MATO CASTELHANO (RS)
2020-06-18;8;0;0;0;177.1871539313;0;30;431215;Mato Leitão (RS);MATO LEITÃO (RS)
2020-06-18;4;0;1;0;91.3867946082;0;20;431220;Maximiliano de Almeida (RS);MAXIMILIANO DE ALMEIDA (RS)
2020-06-18;12;0;0;0;148.6068111455;0;73;431225;Minas do Leão (RS);MINAS DO LEÃO (RS)
2020-06-18;1;0;0;0;20.3045685279;0;30;431230;Miraguaí (RS);MIRAGUAÍ (RS)
2020-06-18;6;0;0;0;412.9387474191;0;38;431235;Montauri (RS);MONTAURI (RS)
2020-06-18;1;0;0;0;30.9981401116;0;16;431237;Monte Alegre dos Campos (RS);MONTE ALEGRE DOS CAMPOS (RS)
2020-06-18;7;1;0;0;274.7252747253;39.2464678179;49;431238;Monte Belo do Sul (RS);MONTE BELO DO SUL (RS)
2020-06-18;104;1;5;0;159.3527825447;1.5322382937;71;431240;Montenegro (RS);MONTENEGRO (RS)
2020-06-18;3;0;0;0;97.244732577;0;44;431242;Mormaço (RS);MORMAÇO (RS)
2020-06-18;5;0;0;0;169.5489996609;0;30;431244;Morrinhos do Sul (RS);MORRINHOS DO SUL (RS)
2020-06-18;2;0;0;0;31.2158576557;0;17;431247;Morro Reuter (RS);MORRO REUTER (RS)
2020-06-18;1;0;0;0;7.8100593565;0;7;431250;Mostardas (RS);MOSTARDAS (RS)
2020-06-18;19;0;1;0;383.528461849;0;62;431260;Muçum (RS);MUÇUM (RS)
2020-06-18;5;0;0;0;264.1310089805;0;33;431262;Muliterno (RS);MULITERNO (RS)
2020-06-18;39;1;0;0;221.2891511575;5.6740807989;60;431265;Não-Me-Toque (RS);NÃO-ME-TOQUE (RS)
2020-06-18;2;0;0;0;118.9060642093;0;64;431267;Nicolau Vergueiro (RS);NICOLAU VERGUEIRO (RS)
2020-06-18;68;1;1;0;581.4450619923;8.5506626764;42;431270;Nonoai (RS);NONOAI (RS)
2020-06-18;11;1;1;0;303.4482758621;27.5862068966;14;431275;Nova Alvorada (RS);NOVA ALVORADA (RS)
2020-06-18;382;2;9;0;8026.8964068082;42.0256356377;46;431280;Nova Araçá (RS);NOVA ARAÇÁ (RS)
2020-06-18;43;0;0;0;433.6425978217;0;38;431290;Nova Bassano (RS);NOVA BASSANO (RS)
2020-06-18;9;0;0;0;270.2702702703;0;55;431300;Nova Bréscia (RS);NOVA BRÉSCIA (RS)
2020-06-18;22;0;2;0;101.7811704835;0;23;431306;Nova Hartz (RS);NOVA HARTZ (RS)
2020-06-16;1;0;1;0;39.169604387;0;1;431308;Nova Pádua (RS);NOVA PÁDUA (RS)
2020-05-20;1;0;0;0;15.3562653563;0;54;431310;Nova Palma (RS);NOVA PALMA (RS)
2020-06-18;5;1;0;0;23.4159134548;4.683182691;30;431320;Nova Petrópolis (RS);NOVA PETRÓPOLIS (RS)
2020-06-18;98;0;15;0;359.5406684521;0;55;431330;Nova Prata (RS);NOVA PRATA (RS)
2020-06-18;1;0;0;0;27.1076172404;0;3;431335;Nova Roma do Sul (RS);NOVA ROMA DO SUL (RS)
2020-06-18;8;0;1;0;27.3037542662;0;30;431337;Nova Santa Rita (RS);NOVA SANTA RITA (RS)
2020-06-18;340;10;39;1;137.7924035858;4.0527177525;81;431340;Novo Hamburgo (RS);NOVO HAMBURGO (RS)
2020-06-18;1;0;0;0;30.0932891965;0;8;431342;Novo Machado (RS);NOVO MACHADO (RS)
2020-05-20;1;0;1;0;58.1733566027;0;1;431346;Novo Xingu (RS);NOVO XINGU (RS)
2020-06-18;1;0;0;0;24.0153698367;0;29;431349;Novo Barreiro (RS);NOVO BARREIRO (RS)
2020-06-18;73;2;0;0;158.7163543071;4.3483932687;83;431350;Osório (RS);OSÓRIO (RS)
2020-06-18;3;0;0;0;78.3699059561;0;42;431360;Paim Filho (RS);PAIM FILHO (RS)
2020-06-18;2;0;0;0;17.6709666019;0;14;431365;Palmares do Sul (RS);PALMARES DO SUL (RS)
2020-06-18;105;4;2;0;315.2869110891;12.0109299463;50;431370;Palmeira das Missões (RS);PALMEIRA DAS MISSÕES (RS)
2020-06-18;2;0;2;0;28.3406546691;0;1;431380;Palmitinho (RS);PALMITINHO (RS)
2020-06-18;17;0;3;0;38.9310005267;0;23;431390;Panambi (RS);PANAMBI (RS)
2020-06-18;1;0;0;0;10.9003706126;0;19;431395;Pantano Grande (RS);PANTANO GRANDE (RS)
2020-06-18;18;0;0;0;235.0790126681;0;83;431400;Paraí (RS);PARAÍ (RS)
2020-06-18;1;0;0;0;13.1388779398;0;42;431402;Paraíso do Sul (RS);PARAÍSO DO SUL (RS)
2020-06-18;1;0;0;0;26.0620276257;0;72;431403;Pareci Novo (RS);PARECI NOVO (RS)
2020-06-18;18;1;2;0;30.8896210873;1.7160900604;29;431405;Parobé (RS);PAROBÉ (RS)
2020-06-18;1;0;0;0;15.3022188217;0;13;431407;Passo do Sobrado (RS);PASSO DO SOBRADO (RS)
2020-06-18;1335;37;55;0;656.745787726;18.2019431804;83;431410;Passo Fundo (RS);PASSO FUNDO (RS)
2020-06-18;1;0;0;0;43.6109899695;0;2;431413;Paulo Bento (RS);PAULO BENTO (RS)
2020-06-18;44;3;0;0;518.4399670084;35.3481795688;42;431415;Paverama (RS);PAVERAMA (RS)
2020-06-18;169;0;0;0;49.3567558885;0;83;431440;Pelotas (RS);PELOTAS (RS)
2020-06-18;2;0;0;0;77.5494377666;0;6;431445;Pinhal (RS);PINHAL (RS)
2020-06-18;1;0;0;0;20.5296653665;0;8;431449;Pinheirinho do Vale (RS);PINHEIRINHO DO VALE (RS)
2020-06-18;2;0;0;0;16.298590172;0;17;431450;Pinheiro Machado (RS);PINHEIRO MACHADO (RS)
2020-06-18;4;1;0;0;133.2001332001;33.3000333;45;431454;Pinto Bandeira (RS);PINTO BANDEIRA (RS)
2020-06-18;5;0;0;0;24.1978415525;0;83;431460;Piratini (RS);PIRATINI (RS)
2020-06-18;31;1;1;1;307.4176913923;9.9166997223;42;431470;Planalto (RS);PLANALTO (RS)
2020-06-18;49;0;0;0;2335.5576739752;0;46;431475;Poço das Antas (RS);POÇO DAS ANTAS (RS)
2020-06-18;12;0;0;0;307.3770491803;0;54;431477;Pontão (RS);PONTÃO (RS)
2020-06-18;10;0;0;0;646.4124111183;0;14;431478;Ponte Preta (RS);PONTE PRETA (RS)
2020-06-18;32;1;2;0;86.3022195852;2.696944362;38;431480;Portão (RS);PORTÃO (RS)
2020-06-18;1629;60;18;2;109.7878311411;4.0437506866;83;431490;Porto Alegre (RS);PORTO ALEGRE (RS)
2020-06-18;1;0;0;0;42.1229991575;0;30;431505;Porto Mauá (RS);PORTO MAUÁ (RS)
2020-06-18;27;0;2;0;263.5174702323;0;9;431510;Porto Xavier (RS);PORTO XAVIER (RS)
2020-06-18;3;0;0;0;183.038438072;0;44;431513;Pouso Novo (RS);POUSO NOVO (RS)
2020-06-18;6;0;3;0;206.8252326784;0;4;431514;Presidente Lucena (RS);PRESIDENTE LUCENA (RS)
2020-06-18;24;0;0;0;384.3689942345;0;38;431515;Progresso (RS);PROGRESSO (RS)
2020-06-18;1;0;0;0;51.3610683102;0;15;431517;Protásio Alves (RS);PROTÁSIO ALVES (RS)
2020-06-18;15;2;0;0;66.1171596068;8.8156212809;56;431530;Quaraí (RS);QUARAÍ (RS)
2020-06-18;1;0;0;0;54.0832882639;0;17;431531;Quatro Irmãos (RS);QUATRO IRMÃOS (RS)
2020-06-18;1;0;0;0;26.3435194942;0;3;431535;Quinze de Novembro (RS);QUINZE DE NOVEMBRO (RS)
2020-06-18;5;0;0;0;43.2937916703;0;29;431540;Redentora (RS);REDENTORA (RS)
2020-06-18;22;0;0;0;139.3375134587;0;38;431550;Restinga Sêca (RS);RESTINGA SÊCA (RS)
2020-06-18;5;0;0;0;181.6860465116;0;30;431555;Rio dos Índios (RS);RIO DOS ÍNDIOS (RS)
2020-06-18;89;2;22;0;42.1790952821;0.9478448378;83;431560;Rio Grande (RS);RIO GRANDE (RS)
2020-06-18;6;0;0;0;15.6760287394;0;66;431570;Rio Pardo (RS);RIO PARDO (RS)
2020-06-18;23;2;0;0;201.878346353;17.5546388133;48;431580;Roca Sales (RS);ROCA SALES (RS)
2020-06-18;14;0;0;0;65.5768420067;0;83;431600;Rolante (RS);ROLANTE (RS)
2020-06-18;13;0;1;0;122.6299405716;0;35;431610;Ronda Alta (RS);RONDA ALTA (RS)
2020-06-08;1;0;0;0;19.4931773879;0;7;431620;Rondinha (RS);RONDINHA (RS)
2020-06-18;3;0;0;0;43.8148094056;0;10;431630;Roque Gonzales (RS);ROQUE GONZALES (RS)
2020-06-18;3;0;0;0;7.6099639795;0;58;431640;Rosário do Sul (RS);ROSÁRIO DO SUL (RS)
2020-06-18;2;0;0;0;76.6577232656;0;10;431642;Sagrada Família (RS);SAGRADA FAMÍLIA (RS)
2020-06-18;34;4;0;0;1283.0188679245;150.9433962264;50;431643;Saldanha Marinho (RS);SALDANHA MARINHO (RS)
2020-06-18;24;0;0;0;192.7865692023;0;30;431645;Salto do Jacuí (RS);SALTO DO JACUÍ (RS)
2020-06-18;2;0;0;0;25.6443133735;0;56;431650;Salvador do Sul (RS);SALVADOR DO SUL (RS)
2020-06-18;25;0;0;0;153.6570374923;0;74;431660;Sananduva (RS);SANANDUVA (RS)
2020-06-18;3;0;0;0;37.5281461096;0;53;431670;Santa Bárbara do Sul (RS);SANTA BÁRBARA DO SUL (RS)
2020-06-18;13;0;1;0;793.1665649786;0;22;431673;Santa Cecília do Sul (RS);SANTA CECÍLIA DO SUL (RS)
2020-06-18;22;0;0;0;333.1818870211;0;56;431675;Santa Clara do Sul (RS);SANTA CLARA DO SUL (RS)
2020-06-18;117;1;2;0;89.7129186603;0.7667770826;74;431680;Santa Cruz do Sul (RS);SANTA CRUZ DO SUL (RS)
2020-06-18;470;10;28;0;166.5940033248;3.5445532622;83;431690;Santa Maria (RS);SANTA MARIA (RS)
2020-06-18;6;0;1;0;94.7717580161;0;6;431695;Santa Maria do Herval (RS);SANTA MARIA DO HERVAL (RS)
2020-06-18;83;2;3;0;107.7544237735;2.5964921391;82;431710;Sant'Ana do Livramento (RS);SANT'ANA DO LIVRAMENTO (RS)
2020-06-18;44;2;3;0;60.0649793868;2.7302263358;83;431720;Santa Rosa (RS);SANTA ROSA (RS)
2020-06-18;12;1;0;0;694.042799306;57.8368999422;45;431725;Santa Tereza (RS);SANTA TEREZA (RS)
2020-06-18;15;0;2;0;50.5458956733;0;21;431730;Santa Vitória do Palmar (RS);SANTA VITÓRIA DO PALMAR (RS)
2020-06-18;40;0;2;0;80.9307030855;0;83;431740;Santiago (RS);SANTIAGO (RS)
2020-06-18;130;7;7;0;167.5408864202;9.0214323457;51;431750;Santo Ângelo (RS);SANTO ÂNGELO (RS)
2020-06-18;10;0;0;0;469.9248120301;0;29;431755;Santo Antônio do Palma (RS);SANTO ANTÔNIO DO PALMA (RS)
2020-06-18;19;1;3;0;44.2952394274;2.3313283909;83;431760;Santo Antônio da Patrulha (RS);SANTO ANTÔNIO DA PATRULHA (RS)
2020-06-18;1;1;0;0;7.2020165646;7.2020165646;16;431780;Santo Augusto (RS);SANTO AUGUSTO (RS)
2020-06-18;3;0;0;0;21.042295013;0;66;431790;Santo Cristo (RS);SANTO CRISTO (RS)
2020-06-18;26;0;4;0;43.130619422;0;38;431800;São Borja (RS);SÃO BORJA (RS)
2020-06-18;13;0;0;0;422.9017566688;0;79;431805;São Domingos do Sul (RS);SÃO DOMINGOS DO SUL (RS)
2020-06-18;1;1;0;0;5.4540496319;5.4540496319;12;431810;São Francisco de Assis (RS);SÃO FRANCISCO DE ASSIS (RS)
2020-06-18;9;0;0;0;41.4555504376;0;20;431820;São Francisco de Paula (RS);SÃO FRANCISCO DE PAULA (RS)
2020-06-18;123;6;17;0;198.0516866597;9.6610578858;77;431830;São Gabriel (RS);SÃO GABRIEL (RS)
2020-06-18;24;0;0;0;98.9772352359;0;34;431840;São Jerônimo (RS);SÃO JERÔNIMO (RS)
2020-06-18;2;0;0;0;42.9461026412;0;29;431842;São João da Urtiga (RS);SÃO JOÃO DA URTIGA (RS)
2020-06-18;13;0;0;0;460.3399433428;0;74;431844;São Jorge (RS);SÃO JORGE (RS)
2020-06-18;1;0;0;0;39.4166338195;0;50;431845;São José das Missões (RS);SÃO JOSÉ DAS MISSÕES (RS)
2020-06-18;9;0;0;0;456.6210045662;0;34;431846;São José do Herval (RS);SÃO JOSÉ DO HERVAL (RS)
2020-06-18;2;0;0;0;41.6319733555;0;16;431848;São José do Hortêncio (RS);SÃO JOSÉ DO HORTÊNCIO (RS)
2020-06-18;2;0;1;0;7.2547881602;0;22;431850;São José do Norte (RS);SÃO JOSÉ DO NORTE (RS)
2020-06-18;1;0;0;0;14.4237703736;0;24;431860;São José do Ouro (RS);SÃO JOSÉ DO OURO (RS)
2020-06-18;395;7;10;0;166.7827812612;2.9556442249;83;431870;São Leopoldo (RS);SÃO LEOPOLDO (RS)
2020-06-18;10;0;2;0;22.9452526272;0;74;431880;São Lourenço do Sul (RS);SÃO LOURENÇO DO SUL (RS)
2020-06-18;10;0;0;0;29.8792876778;0;45;431890;São Luiz Gonzaga (RS);SÃO LUIZ GONZAGA (RS)
2020-06-18;35;0;3;0;162.3677862312;0;46;431900;São Marcos (RS);SÃO MARCOS (RS)
2020-06-18;10;0;0;0;184.2978252857;0;23;431910;São Martinho (RS);SÃO MARTINHO (RS)
2020-06-18;4;0;0;0;123.6858379716;0;17;431912;São Martinho da Serra (RS);SÃO MARTINHO DA SERRA (RS)
2020-06-18;1;0;0;0;17.2711571675;0;8;431930;São Paulo das Missões (RS);SÃO PAULO DAS MISSÕES (RS)
2020-06-18;11;0;1;0;289.3975269666;0;20;431935;São Pedro da Serra (RS);SÃO PEDRO DA SERRA (RS)
2020-06-18;1;0;1;0;6.1736016792;0;14;431940;São Pedro do Sul (RS);SÃO PEDRO DO SUL (RS)
2020-06-18;31;1;1;0;120.6930114853;3.8933229511;78;431950;São Sebastião do Caí (RS);SÃO SEBASTIÃO DO CAÍ (RS)
2020-06-18;46;1;-5;0;194.7419668939;4.2335210194;23;431960;São Sepé (RS);SÃO SEPÉ (RS)
2020-06-18;21;1;1;1;636.5565322825;30.312215823;29;431970;São Valentim (RS);SÃO VALENTIM (RS)
2020-06-18;3;0;0;0;133.8090990187;0;39;431971;São Valentim do Sul (RS);SÃO VALENTIM DO SUL (RS)
2020-06-18;1;0;0;0;36.6703337;0;41;431973;São Valério do Sul (RS);SÃO VALÉRIO DO SUL (RS)
2020-06-18;5;0;0;0;222.9157378511;0;35;431975;São Vendelino (RS);SÃO VENDELINO (RS)
2020-06-18;1;1;0;0;11.4665749341;11.4665749341;20;431980;São Vicente do Sul (RS);SÃO VICENTE DO SUL (RS)
2020-06-18;29;0;1;0;35.4809504001;0;83;431990;Sapiranga (RS);SAPIRANGA (RS)
2020-06-18;225;10;7;0;159.4896331738;7.0884281411;77;432000;Sapucaia do Sul (RS);SAPUCAIA DO SUL (RS)
2020-06-18;50;1;1;0;204.173302299;4.083466046;69;432010;Sarandi (RS);SARANDI (RS)
2020-06-18;2;1;0;0;18.6046511628;9.3023255814;30;432020;Seberi (RS);SEBERI (RS)
2020-06-18;3;0;0;0;58.8235294118;0;22;432030;Selbach (RS);SELBACH (RS)
2020-06-18;138;1;5;0;788.481316421;5.7136327277;83;432040;Serafina Corrêa (RS);SERAFINA CORRÊA (RS)
2020-06-18;4;0;0;0;203.873598369;0;44;432045;Sério (RS);SÉRIO (RS)
2020-06-18;25;1;4;0;461.6805170822;18.4672206833;44;432050;Sertão (RS);SERTÃO (RS)
2020-06-18;37;1;5;1;119.3471388943;3.2255983485;61;432080;Soledade (RS);SOLEDADE (RS)
2020-06-18;12;0;2;0;254.2911633821;0;74;432085;Tabaí (RS);TABAÍ (RS)
2020-06-18;121;0;6;0;501.845630625;0;54;432090;Tapejara (RS);TAPEJARA (RS)
2020-06-18;6;0;1;0;56.6893424036;0;14;432100;Tapera (RS);TAPERA (RS)
2020-06-07;1;0;0;0;5.7803468208;0;3;432110;Tapes (RS);TAPES (RS)
2020-06-18;10;0;0;0;17.401593986;0;83;432120;Taquara (RS);TAQUARA (RS)
2020-06-18;139;2;0;0;517.4596083687;7.4454619909;80;432130;Taquari (RS);TAQUARI (RS)
2020-06-18;19;0;0;0;140.8972932888;0;27;432140;Tenente Portela (RS);TENENTE PORTELA (RS)
2020-06-18;18;0;0;0;160.6569082471;0;46;432143;Terra de Areia (RS);TERRA DE AREIA (RS)
2020-06-18;215;0;18;0;646.9667790082;0;66;432145;Teutônia (RS);TEUTÔNIA (RS)
2020-06-18;4;1;0;0;132.0132013201;33.00330033;65;432146;Tio Hugo (RS);TIO HUGO (RS)
2020-06-18;10;2;0;0;175.3155680224;35.0631136045;16;432147;Tiradentes do Sul (RS);TIRADENTES DO SUL (RS)
2020-06-18;49;1;0;0;126.5103790148;2.5818444697;83;432150;Torres (RS);TORRES (RS)
2020-06-18;31;3;0;0;59.9439234265;5.8010248477;77;432160;Tramandaí (RS);TRAMANDAÍ (RS)
2020-06-18;1;0;0;0;42.8082191781;0;22;432162;Travesseiro (RS);TRAVESSEIRO (RS)
2020-06-18;4;0;0;0;149.9250374813;0;45;432163;Três Arroios (RS);TRÊS ARROIOS (RS)
2020-06-18;34;1;4;1;307.6087939926;9.0473174704;54;432166;Três Cachoeiras (RS);TRÊS CACHOEIRAS (RS)
2020-06-18;5;0;0;0;20.9152514013;0;21;432180;Três de Maio (RS);TRÊS DE MAIO (RS)
2020-06-18;3;0;0;0;111.234705228;0;44;432183;Três Forquilhas (RS);TRÊS FORQUILHAS (RS)
2020-06-18;28;0;3;0;655.584172325;0;53;432185;Três Palmeiras (RS);TRÊS PALMEIRAS (RS)
2020-06-18;137;1;11;0;573.0778883962;4.1830502803;44;432190;Três Passos (RS);TRÊS PASSOS (RS)
2020-06-18;60;2;0;0;1034.1261633919;34.4708721131;53;432195;Trindade do Sul (RS);TRINDADE DO SUL (RS)
2020-06-18;46;1;0;0;155.7315999729;3.3854695646;58;432200;Triunfo (RS);TRIUNFO (RS)
2020-06-18;1;0;0;0;17.6118351532;0;56;432210;Tucunduva (RS);TUCUNDUVA (RS)
2020-06-18;14;2;0;0;306.4127817903;43.7732545415;51;432215;Tunas (RS);TUNAS (RS)
2020-06-18;9;0;0;0;37.5814264239;0;29;432220;Tupanciretã (RS);TUPANCIRETÃ (RS)
2020-06-18;8;0;0;0;164.7785787848;0;72;432225;Tupandi (RS);TUPANDI (RS)
2020-06-18;63;0;1;0;49.6180200047;0;77;432240;Uruguaiana (RS);URUGUAIANA (RS)
2020-06-18;97;6;3;0;146.4858497689;9.0609803981;71;432250;Vacaria (RS);VACARIA (RS)
2020-06-18;13;0;1;0;371.7472118959;0;27;432252;Vale Verde (RS);VALE VERDE (RS)
2020-06-18;1;0;0;0;16.911889058;0;22;432254;Vale Real (RS);VALE REAL (RS)
2020-06-18;3;0;0;0;141.9782300047;0;42;432255;Vanini (RS);VANINI (RS)
2020-06-18;227;7;4;0;317.24292143;9.7828213657;66;432260;Venâncio Aires (RS);VENÂNCIO AIRES (RS)
2020-06-18;4;0;0;0;14.8903696534;0;36;432270;Vera Cruz (RS);VERA CRUZ (RS)
2020-06-18;41;0;4;0;156.2440455775;0;67;432280;Veranópolis (RS);VERANÓPOLIS (RS)
2020-06-18;7;0;0;0;385.6749311295;0;17;432285;Vespasiano Corrêa (RS);VESPASIANO CORRÊA (RS)
2020-06-18;5;1;0;0;105.1303616484;21.0260723297;29;432290;Viadutos (RS);VIADUTOS (RS)
2020-06-18;80;12;2;3;31.3450145754;4.7017521863;83;432300;Viamão (RS);VIAMÃO (RS)
2020-06-18;4;0;0;0;138.7925052047;0;58;432320;Victor Graeff (RS);VICTOR GRAEFF (RS)
2020-06-18;6;0;1;0;177.2525849335;0;39;432330;Vila Flores (RS);VILA FLORES (RS)
2020-06-18;4;0;0;0;191.2960306074;0;44;432335;Vila Lângaro (RS);VILA LÂNGARO (RS)
2020-06-18;24;1;1;0;550.711335475;22.9463056448;77;432340;Vila Maria (RS);VILA MARIA (RS)
2020-06-18;12;0;1;0;280.3738317757;0;30;432345;Vila Nova do Sul (RS);VILA NOVA DO SUL (RS)
2020-06-18;3;0;0;0;192.1844971172;0;51;432360;Vista Alegre do Prata (RS);VISTA ALEGRE DO PRATA (RS)
2020-06-18;3;0;2;0;105.2262364083;0;22;432370;Vista Gaúcha (RS);VISTA GAÚCHA (RS)
2020-06-18;1;0;0;0;31.9182891797;0;17;432375;Vitória das Missões (RS);VITÓRIA DAS MISSÕES (RS)
2020-06-18;42;0;2;0;1393.497013935;0;46;432377;Westfália (RS);WESTFÁLIA (RS)
2020-06-18;5;0;0;0;30.4729400293;0;52;432380;Xangri-lá (RS);XANGRI-LÁ (RS)
2020-06-18;6;0;0;0;38.6548125242;0;23;500020;Água Clara (MS);ÁGUA CLARA (MS)
2020-06-18;1;0;0;0;18.7160771102;0;80;500025;Alcinópolis (MS);ALCINÓPOLIS (MS)
2020-06-18;7;0;1;0;17.7683013504;0;40;500060;Amambai (MS);AMAMBAI (MS)
2020-06-18;3;1;1;1;11.9355480406;3.9785160135;23;500070;Anastácio (MS);ANASTÁCIO (MS)
2020-06-18;4;0;0;0;37.1057513915;0;9;500085;Angélica (MS);ANGÉLICA (MS)
2020-06-18;8;0;0;0;31.0739949505;0;14;500100;Aparecida do Taboado (MS);APARECIDA DO TABOADO (MS)
2020-06-18;1;0;0;0;2.0889473794;0;10;500110;Aquidauana (MS);AQUIDAUANA (MS)
2020-06-18;12;0;1;0;52.1195274496;0;60;500190;Bataguassu (MS);BATAGUASSU (MS)
2020-06-18;7;2;0;0;61.7883308324;17.6538088093;83;500200;Batayporã (MS);BATAYPORÃ (MS)
2020-06-18;2;0;0;0;8.1205083438;0;42;500210;Bela Vista (MS);BELA VISTA (MS)
